------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 042A 9E00 EA0E 01
custom name, 96
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4841
time diff [logger-smartphone](sec), 47
lat, 48.596816
long, -123.144764
accuracy (m), 13.6
------------------------------,--------------------
time,temp
2025-06-29 08:05:01,13.5
2025-06-29 08:10:01,13.9
2025-06-29 08:15:01,14.1
2025-06-29 08:20:01,14.0
2025-06-29 08:25:01,14.0
2025-06-29 08:30:01,13.8
2025-06-29 08:35:01,13.6
2025-06-29 08:40:01,13.6
2025-06-29 08:45:01,13.6
2025-06-29 08:50:01,13.7
2025-06-29 08:55:01,13.8
2025-06-29 09:00:01,13.9
2025-06-29 09:05:01,14.1
2025-06-29 09:10:01,13.9
2025-06-29 09:15:01,13.9
2025-06-29 09:20:01,13.9
2025-06-29 09:25:01,13.7
2025-06-29 09:30:01,13.6
2025-06-29 09:35:01,13.6
2025-06-29 09:40:01,13.7
2025-06-29 09:45:01,13.8
2025-06-29 09:50:01,13.9
2025-06-29 09:55:01,14.0
2025-06-29 10:00:01,13.9
2025-06-29 10:05:01,13.8
2025-06-29 10:10:01,13.5
2025-06-29 10:15:01,13.5
2025-06-29 10:20:01,13.6
2025-06-29 10:25:01,13.7
2025-06-29 10:30:01,13.8
2025-06-29 10:35:01,13.8
2025-06-29 10:40:01,13.8
2025-06-29 10:45:01,13.9
2025-06-29 10:50:01,13.9
2025-06-29 10:55:01,13.6
2025-06-29 11:00:01,13.7
2025-06-29 11:05:01,13.6
2025-06-29 11:10:01,13.7
2025-06-29 11:15:01,13.6
2025-06-29 11:20:01,13.5
2025-06-29 11:25:01,13.6
2025-06-29 11:30:01,13.6
2025-06-29 11:35:01,13.6
2025-06-29 11:40:01,13.5
2025-06-29 11:45:01,13.4
2025-06-29 11:50:01,13.4
2025-06-29 11:55:01,13.4
2025-06-29 12:00:01,13.4
2025-06-29 12:05:01,13.3
2025-06-29 12:10:01,13.3
2025-06-29 12:15:01,13.3
2025-06-29 12:20:01,13.3
2025-06-29 12:25:01,13.3
2025-06-29 12:30:01,13.2
2025-06-29 12:35:01,13.2
2025-06-29 12:40:01,13.1
2025-06-29 12:45:01,13.1
2025-06-29 12:50:01,13.1
2025-06-29 12:55:01,13.1
2025-06-29 13:00:01,13.0
2025-06-29 13:05:01,13.0
2025-06-29 13:10:01,13.1
2025-06-29 13:15:01,13.2
2025-06-29 13:20:01,13.4
2025-06-29 13:25:01,13.3
2025-06-29 13:30:01,13.3
2025-06-29 13:35:01,13.3
2025-06-29 13:40:01,13.2
2025-06-29 13:45:01,13.3
2025-06-29 13:50:01,13.5
2025-06-29 13:55:01,13.5
2025-06-29 14:00:01,13.6
2025-06-29 14:05:01,13.5
2025-06-29 14:10:01,13.4
2025-06-29 14:15:01,13.3
2025-06-29 14:20:01,13.3
2025-06-29 14:25:01,13.3
2025-06-29 14:30:01,13.3
2025-06-29 14:35:01,13.2
2025-06-29 14:40:01,13.3
2025-06-29 14:45:01,13.3
2025-06-29 14:50:01,13.5
2025-06-29 14:55:01,13.5
2025-06-29 15:00:01,13.6
2025-06-29 15:05:01,13.7
2025-06-29 15:10:01,13.7
2025-06-29 15:15:01,13.7
2025-06-29 15:20:01,13.7
2025-06-29 15:25:01,13.6
2025-06-29 15:30:01,13.7
2025-06-29 15:35:01,13.9
2025-06-29 15:40:01,13.9
2025-06-29 15:45:01,14.0
2025-06-29 15:50:01,14.0
2025-06-29 15:55:01,14.1
2025-06-29 16:00:01,13.9
2025-06-29 16:05:01,14.0
2025-06-29 16:10:01,14.2
2025-06-29 16:15:01,14.4
2025-06-29 16:20:01,14.6
2025-06-29 16:25:01,14.7
2025-06-29 16:30:01,15.3
2025-06-29 16:35:01,16.3
2025-06-29 16:40:01,17.1
2025-06-29 16:45:01,17.4
2025-06-29 16:50:01,18.2
2025-06-29 16:55:01,19.3
2025-06-29 17:00:01,20.0
2025-06-29 17:05:01,20.5
2025-06-29 17:10:01,21.0
2025-06-29 17:15:01,21.1
2025-06-29 17:20:01,21.2
2025-06-29 17:25:01,21.5
2025-06-29 17:30:01,21.8
2025-06-29 17:35:01,22.0
2025-06-29 17:40:01,22.5
2025-06-29 17:45:01,23.0
2025-06-29 17:50:01,24.1
2025-06-29 17:55:01,24.9
2025-06-29 18:00:01,25.7
2025-06-29 18:05:01,25.7
2025-06-29 18:10:01,25.7
2025-06-29 18:15:01,25.0
2025-06-29 18:20:01,24.9
2025-06-29 18:25:01,25.7
2025-06-29 18:30:01,25.7
2025-06-29 18:35:01,25.9
2025-06-29 18:40:01,26.5
2025-06-29 18:45:01,26.8
2025-06-29 18:50:01,26.5
2025-06-29 18:55:01,26.8
2025-06-29 19:00:01,27.7
2025-06-29 19:05:01,28.1
2025-06-29 19:10:01,28.0
2025-06-29 19:15:01,28.5
2025-06-29 19:20:01,28.9
2025-06-29 19:25:01,29.2
2025-06-29 19:30:01,29.9
2025-06-29 19:35:01,30.6
2025-06-29 19:40:01,30.6
2025-06-29 19:45:01,30.4
2025-06-29 19:50:01,30.9
2025-06-29 19:55:01,31.6
2025-06-29 20:00:01,31.8
2025-06-29 20:05:01,32.4
2025-06-29 20:10:01,32.3
2025-06-29 20:15:01,32.4
2025-06-29 20:20:01,32.1
2025-06-29 20:25:01,32.2
2025-06-29 20:30:01,32.6
2025-06-29 20:35:01,33.3
2025-06-29 20:40:01,33.1
2025-06-29 20:45:01,33.2
2025-06-29 20:50:01,33.0
2025-06-29 20:55:01,33.1
2025-06-29 21:00:01,33.0
2025-06-29 21:05:01,32.8
2025-06-29 21:10:01,33.6
2025-06-29 21:15:01,33.4
2025-06-29 21:20:01,33.3
2025-06-29 21:25:01,33.1
2025-06-29 21:30:01,33.3
2025-06-29 21:35:01,34.1
2025-06-29 21:40:01,34.3
2025-06-29 21:45:01,34.6
2025-06-29 21:50:01,34.6
2025-06-29 21:55:01,34.3
2025-06-29 22:00:01,34.4
2025-06-29 22:05:01,34.2
2025-06-29 22:10:01,33.7
2025-06-29 22:15:01,33.0
2025-06-29 22:20:01,33.2
2025-06-29 22:25:01,33.2
2025-06-29 22:30:01,33.9
2025-06-29 22:35:01,34.3
2025-06-29 22:40:01,34.1
2025-06-29 22:45:01,33.9
2025-06-29 22:50:01,34.1
2025-06-29 22:55:01,34.6
2025-06-29 23:00:01,34.8
2025-06-29 23:05:01,33.9
2025-06-29 23:10:01,33.7
2025-06-29 23:15:01,33.6
2025-06-29 23:20:01,33.7
2025-06-29 23:25:01,32.7
2025-06-29 23:30:01,32.5
2025-06-29 23:35:01,32.6
2025-06-29 23:40:01,32.7
2025-06-29 23:45:01,32.2
2025-06-29 23:50:01,31.5
2025-06-29 23:55:01,31.1
2025-06-30 00:00:01,31.3
2025-06-30 00:05:01,31.6
2025-06-30 00:10:01,31.3
2025-06-30 00:15:01,30.9
2025-06-30 00:20:01,30.5
2025-06-30 00:25:01,30.3
2025-06-30 00:30:01,30.2
2025-06-30 00:35:01,30.1
2025-06-30 00:40:01,30.0
2025-06-30 00:45:01,29.5
2025-06-30 00:50:01,29.7
2025-06-30 00:55:01,29.7
2025-06-30 01:00:01,28.5
2025-06-30 01:05:01,27.1
2025-06-30 01:10:01,23.2
2025-06-30 01:15:01,21.2
2025-06-30 01:20:01,19.9
2025-06-30 01:25:01,18.2
2025-06-30 01:30:01,17.3
2025-06-30 01:35:01,16.6
2025-06-30 01:40:01,15.9
2025-06-30 01:45:01,15.8
2025-06-30 01:50:01,15.7
2025-06-30 01:55:01,15.8
2025-06-30 02:00:01,15.2
2025-06-30 02:05:01,15.1
2025-06-30 02:10:01,14.8
2025-06-30 02:15:01,14.7
2025-06-30 02:20:01,14.6
2025-06-30 02:25:01,14.1
2025-06-30 02:30:01,13.8
2025-06-30 02:35:01,13.6
2025-06-30 02:40:01,13.5
2025-06-30 02:45:01,13.4
2025-06-30 02:50:01,13.5
2025-06-30 02:55:01,13.6
2025-06-30 03:00:01,13.2
2025-06-30 03:05:01,13.1
2025-06-30 03:10:01,13.0
2025-06-30 03:15:01,13.1
2025-06-30 03:20:01,13.0
2025-06-30 03:25:01,12.9
2025-06-30 03:30:01,12.9
2025-06-30 03:35:01,12.8
2025-06-30 03:40:01,12.9
2025-06-30 03:45:01,12.9
2025-06-30 03:50:01,13.0
2025-06-30 03:55:01,13.1
2025-06-30 04:00:01,13.0
2025-06-30 04:05:01,13.0
2025-06-30 04:10:01,12.9
2025-06-30 04:15:01,12.9
2025-06-30 04:20:01,13.0
2025-06-30 04:25:01,13.0
2025-06-30 04:30:01,12.8
2025-06-30 04:35:01,12.8
2025-06-30 04:40:01,12.6
2025-06-30 04:45:01,12.5
2025-06-30 04:50:01,12.5
2025-06-30 04:55:01,12.6
2025-06-30 05:00:01,12.5
2025-06-30 05:05:01,12.7
2025-06-30 05:10:01,12.8
2025-06-30 05:15:01,12.8
2025-06-30 05:20:01,12.7
2025-06-30 05:25:01,12.6
2025-06-30 05:30:01,12.6
2025-06-30 05:35:01,12.5
2025-06-30 05:40:01,12.3
2025-06-30 05:45:01,12.1
2025-06-30 05:50:01,12.2
2025-06-30 05:55:01,12.1
2025-06-30 06:00:01,12.1
2025-06-30 06:05:01,12.2
2025-06-30 06:10:01,12.2
2025-06-30 06:15:01,12.2
2025-06-30 06:20:01,12.3
2025-06-30 06:25:01,12.5
2025-06-30 06:30:01,12.6
2025-06-30 06:35:01,12.5
2025-06-30 06:40:01,12.5
2025-06-30 06:45:01,12.5
2025-06-30 06:50:01,12.5
2025-06-30 06:55:01,12.6
2025-06-30 07:00:01,12.5
2025-06-30 07:05:01,12.3
2025-06-30 07:10:01,12.3
2025-06-30 07:15:01,12.3
2025-06-30 07:20:01,12.4
2025-06-30 07:25:01,12.4
2025-06-30 07:30:01,12.6
2025-06-30 07:35:01,12.7
2025-06-30 07:40:01,13.2
2025-06-30 07:45:01,13.9
2025-06-30 07:50:01,13.6
2025-06-30 07:55:01,12.9
2025-06-30 08:00:01,13.5
2025-06-30 08:05:01,14.2
2025-06-30 08:10:01,14.5
2025-06-30 08:15:01,14.6
2025-06-30 08:20:01,14.6
2025-06-30 08:25:01,14.6
2025-06-30 08:30:01,14.6
2025-06-30 08:35:01,14.5
2025-06-30 08:40:01,14.1
2025-06-30 08:45:01,14.1
2025-06-30 08:50:01,14.0
2025-06-30 08:55:01,13.9
2025-06-30 09:00:01,14.0
2025-06-30 09:05:01,14.2
2025-06-30 09:10:01,14.3
2025-06-30 09:15:01,14.5
2025-06-30 09:20:01,13.8
2025-06-30 09:25:01,14.0
2025-06-30 09:30:01,13.8
2025-06-30 09:35:01,13.8
2025-06-30 09:40:01,13.9
2025-06-30 09:45:01,14.1
2025-06-30 09:50:01,14.2
2025-06-30 09:55:01,14.3
2025-06-30 10:00:01,14.3
2025-06-30 10:05:01,14.2
2025-06-30 10:10:01,13.8
2025-06-30 10:15:01,13.7
2025-06-30 10:20:01,13.5
2025-06-30 10:25:01,13.4
2025-06-30 10:30:01,13.5
2025-06-30 10:35:01,13.5
2025-06-30 10:40:01,13.9
2025-06-30 10:45:01,14.0
2025-06-30 10:50:01,13.9
2025-06-30 10:55:01,14.0
2025-06-30 11:00:01,14.0
2025-06-30 11:05:01,13.9
2025-06-30 11:10:01,13.7
2025-06-30 11:15:01,13.6
2025-06-30 11:20:01,13.4
2025-06-30 11:25:01,13.5
2025-06-30 11:30:01,13.5
2025-06-30 11:35:01,13.6
2025-06-30 11:40:01,13.5
2025-06-30 11:45:01,13.4
2025-06-30 11:50:01,13.3
2025-06-30 11:55:01,13.3
2025-06-30 12:00:01,13.2
2025-06-30 12:05:01,13.3
2025-06-30 12:10:01,13.3
2025-06-30 12:15:01,13.3
2025-06-30 12:20:01,13.3
2025-06-30 12:25:01,13.2
2025-06-30 12:30:01,13.3
2025-06-30 12:35:01,13.1
2025-06-30 12:40:01,13.1
2025-06-30 12:45:01,13.1
2025-06-30 12:50:01,13.1
2025-06-30 12:55:01,13.1
2025-06-30 13:00:01,13.2
2025-06-30 13:05:01,13.2
2025-06-30 13:10:01,13.2
2025-06-30 13:15:01,13.4
2025-06-30 13:20:01,13.3
2025-06-30 13:25:01,13.5
2025-06-30 13:30:01,13.5
2025-06-30 13:35:01,13.6
2025-06-30 13:40:01,13.5
2025-06-30 13:45:01,13.5
2025-06-30 13:50:01,13.7
2025-06-30 13:55:01,13.6
2025-06-30 14:00:01,13.7
2025-06-30 14:05:01,13.5
2025-06-30 14:10:01,13.1
2025-06-30 14:15:01,13.1
2025-06-30 14:20:01,13.1
2025-06-30 14:25:01,13.2
2025-06-30 14:30:01,13.4
2025-06-30 14:35:01,13.3
2025-06-30 14:40:01,13.4
2025-06-30 14:45:01,13.6
2025-06-30 14:50:01,13.5
2025-06-30 14:55:01,13.6
2025-06-30 15:00:01,13.7
2025-06-30 15:05:01,13.7
2025-06-30 15:10:01,13.8
2025-06-30 15:15:01,13.8
2025-06-30 15:20:01,13.9
2025-06-30 15:25:01,13.9
2025-06-30 15:30:01,13.9
2025-06-30 15:35:01,14.2
2025-06-30 15:40:01,14.0
2025-06-30 15:45:01,13.9
2025-06-30 15:50:01,13.9
2025-06-30 15:55:01,14.0
2025-06-30 16:00:01,13.9
2025-06-30 16:05:01,13.9
2025-06-30 16:10:01,14.3
2025-06-30 16:15:01,14.4
2025-06-30 16:20:01,14.6
2025-06-30 16:25:01,14.8
2025-06-30 16:30:01,15.2
2025-06-30 16:35:01,15.2
2025-06-30 16:40:01,15.5
2025-06-30 16:45:01,15.8
2025-06-30 16:50:01,15.9
2025-06-30 16:55:01,16.2
2025-06-30 17:00:01,16.4
2025-06-30 17:05:01,16.8
2025-06-30 17:10:01,17.6
2025-06-30 17:15:01,18.6
2025-06-30 17:20:01,19.6
2025-06-30 17:25:01,20.4
2025-06-30 17:30:01,21.6
2025-06-30 17:35:01,22.3
2025-06-30 17:40:01,22.6
2025-06-30 17:45:01,23.5
2025-06-30 17:50:01,24.9
2025-06-30 17:55:01,25.8
2025-06-30 18:00:01,25.9
2025-06-30 18:05:01,25.8
2025-06-30 18:10:01,25.6
2025-06-30 18:15:01,26.4
2025-06-30 18:20:01,27.1
2025-06-30 18:25:01,27.5
2025-06-30 18:30:01,28.2
2025-06-30 18:35:01,28.5
2025-06-30 18:40:01,28.6
2025-06-30 18:45:01,29.5
2025-06-30 18:50:01,29.9
2025-06-30 18:55:01,30.5
2025-06-30 19:00:01,30.6
2025-06-30 19:05:01,31.4
2025-06-30 19:10:01,32.1
2025-06-30 19:15:01,32.6
2025-06-30 19:20:01,33.3
2025-06-30 19:25:01,33.5
2025-06-30 19:30:01,33.7
2025-06-30 19:35:01,33.7
2025-06-30 19:40:01,34.1
2025-06-30 19:45:01,34.0
2025-06-30 19:50:01,34.3
2025-06-30 19:55:01,34.7
2025-06-30 20:00:01,34.9
2025-06-30 20:05:01,35.0
2025-06-30 20:10:01,34.9
2025-06-30 20:15:01,35.1
2025-06-30 20:20:01,35.2
2025-06-30 20:25:01,35.8
2025-06-30 20:30:01,36.2
2025-06-30 20:35:01,36.4
2025-06-30 20:40:01,36.4
2025-06-30 20:45:01,36.7
2025-06-30 20:50:01,36.9
2025-06-30 20:55:01,37.3
2025-06-30 21:00:01,37.5
2025-06-30 21:05:01,37.7
2025-06-30 21:10:01,37.6
2025-06-30 21:15:01,37.6
2025-06-30 21:20:01,37.6
2025-06-30 21:25:01,37.8
2025-06-30 21:30:01,38.0
2025-06-30 21:35:01,38.0
2025-06-30 21:40:01,37.9
2025-06-30 21:45:01,38.0
2025-06-30 21:50:01,38.1
2025-06-30 21:55:01,37.6
2025-06-30 22:00:01,37.0
2025-06-30 22:05:01,37.3
2025-06-30 22:10:01,37.5
2025-06-30 22:15:01,37.1
2025-06-30 22:20:01,37.5
2025-06-30 22:25:01,38.0
2025-06-30 22:30:01,38.2
2025-06-30 22:35:01,38.6
2025-06-30 22:40:01,38.5
2025-06-30 22:45:01,39.2
2025-06-30 22:50:01,39.5
2025-06-30 22:55:01,39.0
2025-06-30 23:00:01,38.1
2025-06-30 23:05:01,36.8
2025-06-30 23:10:01,35.9
2025-06-30 23:15:01,35.0
2025-06-30 23:20:01,34.8
2025-06-30 23:25:01,34.7
2025-06-30 23:30:01,34.2
2025-06-30 23:35:01,33.4
2025-06-30 23:40:01,32.9
2025-06-30 23:45:01,32.6
2025-06-30 23:50:01,32.3
2025-06-30 23:55:01,31.6
2025-07-01 00:00:01,31.0
2025-07-01 00:05:01,30.8
2025-07-01 00:10:01,30.5
2025-07-01 00:15:01,30.0
2025-07-01 00:20:01,29.8
2025-07-01 00:25:01,29.6
2025-07-01 00:30:01,29.1
2025-07-01 00:35:01,28.9
2025-07-01 00:40:01,28.8
2025-07-01 00:45:01,28.2
2025-07-01 00:50:01,28.2
2025-07-01 00:55:01,28.1
2025-07-01 01:00:01,28.0
2025-07-01 01:05:01,27.6
2025-07-01 01:10:01,27.0
2025-07-01 01:15:01,23.6
2025-07-01 01:20:01,19.3
2025-07-01 01:25:01,18.9
2025-07-01 01:30:01,18.1
2025-07-01 01:35:01,17.7
2025-07-01 01:40:01,17.5
2025-07-01 01:45:01,17.4
2025-07-01 01:50:01,17.1
2025-07-01 01:55:01,16.8
2025-07-01 02:00:01,16.8
2025-07-01 02:05:01,16.8
2025-07-01 02:10:01,16.7
2025-07-01 02:15:01,15.8
2025-07-01 02:20:01,15.4
2025-07-01 02:25:01,15.2
2025-07-01 02:30:01,15.1
2025-07-01 02:35:01,15.4
2025-07-01 02:40:01,15.7
2025-07-01 02:45:01,15.7
2025-07-01 02:50:01,15.2
2025-07-01 02:55:01,15.0
2025-07-01 03:00:01,14.4
2025-07-01 03:05:01,14.1
2025-07-01 03:10:01,14.0
2025-07-01 03:15:01,13.9
2025-07-01 03:20:01,13.8
2025-07-01 03:25:01,13.6
2025-07-01 03:30:01,13.4
2025-07-01 03:35:01,13.1
2025-07-01 03:40:01,12.9
2025-07-01 03:45:01,12.9
2025-07-01 03:50:01,12.8
2025-07-01 03:55:01,12.7
2025-07-01 04:00:01,12.6
2025-07-01 04:05:01,12.5
2025-07-01 04:10:01,12.5
2025-07-01 04:15:01,12.4
2025-07-01 04:20:01,12.4
2025-07-01 04:25:01,12.3
2025-07-01 04:30:01,12.2
2025-07-01 04:35:01,12.1
2025-07-01 04:40:01,12.1
2025-07-01 04:45:01,12.1
2025-07-01 04:50:01,12.1
2025-07-01 04:55:01,12.2
2025-07-01 05:00:01,12.1
2025-07-01 05:05:01,12.2
2025-07-01 05:10:01,12.2
2025-07-01 05:15:01,12.3
2025-07-01 05:20:01,12.4
2025-07-01 05:25:01,12.5
2025-07-01 05:30:01,12.6
2025-07-01 05:35:01,12.7
2025-07-01 05:40:01,12.9
2025-07-01 05:45:01,13.3
2025-07-01 05:50:01,13.4
2025-07-01 05:55:01,13.8
2025-07-01 06:00:01,14.0
2025-07-01 06:05:01,13.9
2025-07-01 06:10:01,13.7
2025-07-01 06:15:01,13.6
2025-07-01 06:20:01,13.4
2025-07-01 06:25:01,13.4
2025-07-01 06:30:01,13.7
2025-07-01 06:35:01,13.6
2025-07-01 06:40:01,13.5
2025-07-01 06:45:01,13.7
2025-07-01 06:50:01,13.1
2025-07-01 06:55:01,12.6
2025-07-01 07:00:01,12.4
2025-07-01 07:05:01,12.4
2025-07-01 07:10:01,12.4
2025-07-01 07:15:01,12.3
2025-07-01 07:20:01,12.2
2025-07-01 07:25:01,12.5
2025-07-01 07:30:01,12.8
2025-07-01 07:35:01,12.7
2025-07-01 07:40:01,12.6
2025-07-01 07:45:01,12.8
2025-07-01 07:50:01,13.3
2025-07-01 07:55:01,14.1
2025-07-01 08:00:01,14.3
2025-07-01 08:05:01,14.4
2025-07-01 08:10:01,14.6
2025-07-01 08:15:01,13.6
2025-07-01 08:20:01,13.3
2025-07-01 08:25:01,13.2
2025-07-01 08:30:01,13.6
2025-07-01 08:35:01,14.2
2025-07-01 08:40:01,14.4
2025-07-01 08:45:01,14.6
2025-07-01 08:50:01,14.7
2025-07-01 08:55:01,14.8
2025-07-01 09:00:01,14.9
2025-07-01 09:05:01,14.9
2025-07-01 09:10:01,15.1
2025-07-01 09:15:01,15.1
2025-07-01 09:20:01,15.1
2025-07-01 09:25:01,15.0
2025-07-01 09:30:01,14.9
2025-07-01 09:35:01,14.9
2025-07-01 09:40:01,14.9
2025-07-01 09:45:01,14.9
2025-07-01 09:50:01,14.3
2025-07-01 09:55:01,14.1
2025-07-01 10:00:01,14.0
2025-07-01 10:05:01,14.2
2025-07-01 10:10:01,13.7
2025-07-01 10:15:01,14.1
2025-07-01 10:20:01,14.1
2025-07-01 10:25:01,14.3
2025-07-01 10:30:01,14.4
2025-07-01 10:35:01,14.4
2025-07-01 10:40:01,14.4
2025-07-01 10:45:01,14.3
2025-07-01 10:50:01,14.3
2025-07-01 10:55:01,14.3
2025-07-01 11:00:01,14.4
2025-07-01 11:05:01,14.7
2025-07-01 11:10:01,14.8
2025-07-01 11:15:01,14.7
2025-07-01 11:20:01,14.7
2025-07-01 11:25:01,14.6
2025-07-01 11:30:01,14.6
2025-07-01 11:35:01,14.6
2025-07-01 11:40:01,14.5
2025-07-01 11:45:01,14.5
2025-07-01 11:50:01,14.4
2025-07-01 11:55:01,14.5
2025-07-01 12:00:01,14.4
2025-07-01 12:05:01,14.4
2025-07-01 12:10:01,14.6
2025-07-01 12:15:01,14.4
2025-07-01 12:20:01,14.6
2025-07-01 12:25:01,14.4
2025-07-01 12:30:01,14.5
2025-07-01 12:35:01,14.4
2025-07-01 12:40:01,14.3
2025-07-01 12:45:01,14.3
2025-07-01 12:50:01,14.2
2025-07-01 12:55:01,14.3
2025-07-01 13:00:01,14.2
2025-07-01 13:05:01,14.1
2025-07-01 13:10:01,14.1
2025-07-01 13:15:01,14.2
2025-07-01 13:20:01,14.3
2025-07-01 13:25:01,14.3
2025-07-01 13:30:01,14.2
2025-07-01 13:35:01,14.1
2025-07-01 13:40:01,14.2
2025-07-01 13:45:01,14.1
2025-07-01 13:50:01,14.4
2025-07-01 13:55:01,14.4
2025-07-01 14:00:01,14.4
2025-07-01 14:05:01,14.4
2025-07-01 14:10:01,14.3
2025-07-01 14:15:01,14.2
2025-07-01 14:20:01,14.2
2025-07-01 14:25:01,14.2
2025-07-01 14:30:01,13.8
2025-07-01 14:35:01,13.7
2025-07-01 14:40:01,13.8
2025-07-01 14:45:01,13.9
2025-07-01 14:50:01,14.1
2025-07-01 14:55:01,13.9
2025-07-01 15:00:01,13.8
2025-07-01 15:05:01,13.9
2025-07-01 15:10:01,13.7
2025-07-01 15:15:01,14.2
2025-07-01 15:20:01,14.3
2025-07-01 15:25:01,14.4
2025-07-01 15:30:01,14.6
2025-07-01 15:35:01,14.4
2025-07-01 15:40:01,14.6
2025-07-01 15:45:01,14.7
2025-07-01 15:50:01,14.6
2025-07-01 15:55:01,14.6
2025-07-01 16:00:01,14.6
2025-07-01 16:05:01,14.6
2025-07-01 16:10:01,14.7
2025-07-01 16:15:01,14.7
2025-07-01 16:20:01,14.8
2025-07-01 16:25:01,15.0
2025-07-01 16:30:01,15.1
2025-07-01 16:35:01,15.6
2025-07-01 16:40:01,15.7
2025-07-01 16:45:01,15.9
2025-07-01 16:50:01,15.9
2025-07-01 16:55:01,16.0
2025-07-01 17:00:01,15.9
2025-07-01 17:05:01,15.8
2025-07-01 17:10:01,15.8
2025-07-01 17:15:01,15.8
2025-07-01 17:20:01,15.8
2025-07-01 17:25:01,15.9
2025-07-01 17:30:01,15.8
2025-07-01 17:35:01,16.1
2025-07-01 17:40:01,16.3
2025-07-01 17:45:01,16.6
2025-07-01 17:50:01,16.9
2025-07-01 17:55:01,17.6
2025-07-01 18:00:01,18.2
2025-07-01 18:05:01,18.4
2025-07-01 18:10:01,18.9
2025-07-01 18:15:01,19.7
2025-07-01 18:20:01,20.3
2025-07-01 18:25:01,21.5
2025-07-01 18:30:01,22.5
2025-07-01 18:35:01,23.0
2025-07-01 18:40:01,23.5
2025-07-01 18:45:01,23.7
2025-07-01 18:50:01,23.9
2025-07-01 18:55:01,23.9
2025-07-01 19:00:01,23.9
2025-07-01 19:05:01,24.2
2025-07-01 19:10:01,25.2
2025-07-01 19:15:01,26.5
2025-07-01 19:20:01,27.0
2025-07-01 19:25:01,27.9
2025-07-01 19:30:01,28.5
2025-07-01 19:35:01,28.8
2025-07-01 19:40:01,29.0
2025-07-01 19:45:01,28.3
2025-07-01 19:50:01,28.2
2025-07-01 19:55:01,28.1
2025-07-01 20:00:01,27.3
2025-07-01 20:05:01,26.6
2025-07-01 20:10:01,26.9
2025-07-01 20:15:01,27.3
2025-07-01 20:20:01,28.6
2025-07-01 20:25:01,30.0
2025-07-01 20:30:01,31.2
2025-07-01 20:35:01,32.3
2025-07-01 20:40:01,32.7
2025-07-01 20:45:01,33.0
2025-07-01 20:50:01,33.7
2025-07-01 20:55:01,34.1
2025-07-01 21:00:01,33.3
2025-07-01 21:05:01,33.2
2025-07-01 21:10:01,34.3
2025-07-01 21:15:01,36.1
2025-07-01 21:20:01,37.5
2025-07-01 21:25:01,38.7
2025-07-01 21:30:01,38.8
2025-07-01 21:35:01,38.9
2025-07-01 21:40:01,38.3
2025-07-01 21:45:01,37.1
2025-07-01 21:50:01,35.8
2025-07-01 21:55:01,35.8
2025-07-01 22:00:01,36.8
2025-07-01 22:05:01,34.2
2025-07-01 22:10:01,33.0
2025-07-01 22:15:01,32.6
2025-07-01 22:20:01,32.3
2025-07-01 22:25:01,31.8
2025-07-01 22:30:01,31.7
2025-07-01 22:35:01,32.2
2025-07-01 22:40:01,32.3
2025-07-01 22:45:01,32.9
2025-07-01 22:50:01,32.6
2025-07-01 22:55:01,32.3
2025-07-01 23:00:01,31.9
2025-07-01 23:05:01,31.3
2025-07-01 23:10:01,31.4
2025-07-01 23:15:01,31.4
2025-07-01 23:20:01,31.6
2025-07-01 23:25:01,31.4
2025-07-01 23:30:01,31.3
2025-07-01 23:35:01,31.1
2025-07-01 23:40:01,30.9
2025-07-01 23:45:01,30.7
2025-07-01 23:50:01,30.6
2025-07-01 23:55:01,30.5
2025-07-02 00:00:01,30.6
2025-07-02 00:05:01,31.2
2025-07-02 00:10:01,31.1
2025-07-02 00:15:01,31.0
2025-07-02 00:20:01,30.8
2025-07-02 00:25:01,30.7
2025-07-02 00:30:01,30.6
2025-07-02 00:35:01,30.0
2025-07-02 00:40:01,29.6
2025-07-02 00:45:01,29.3
2025-07-02 00:50:01,27.8
2025-07-02 00:55:01,27.2
2025-07-02 01:00:01,26.6
2025-07-02 01:05:01,26.0
2025-07-02 01:10:01,23.0
2025-07-02 01:15:01,21.1
2025-07-02 01:20:01,21.0
2025-07-02 01:25:01,20.9
2025-07-02 01:30:01,19.8
2025-07-02 01:35:01,18.9
2025-07-02 01:40:01,18.6
2025-07-02 01:45:01,18.3
2025-07-02 01:50:01,17.9
2025-07-02 01:55:01,17.6
2025-07-02 02:00:01,17.7
2025-07-02 02:05:01,17.7
2025-07-02 02:10:01,17.8
2025-07-02 02:15:01,17.9
2025-07-02 02:20:01,18.1
2025-07-02 02:25:01,17.6
2025-07-02 02:30:01,17.5
2025-07-02 02:35:01,17.4
2025-07-02 02:40:01,16.6
2025-07-02 02:45:01,16.3
2025-07-02 02:50:01,16.1
2025-07-02 02:55:01,16.0
2025-07-02 03:00:01,16.1
2025-07-02 03:05:01,16.0
2025-07-02 03:10:01,16.0
2025-07-02 03:15:01,15.9
2025-07-02 03:20:01,15.6
2025-07-02 03:25:01,15.6
